Outcode,YearBin,min,max,mean,median
BH16,1995 - 2004,2650.0,270000.0,99658.5,89475.0
BH16,2005 - 2014,55000.0,595000.0,223982.77,207000.0
BH16,2015 +,137000.0,1800000.0,318103.0,276250.0
BH17,1995 - 2004,25500.0,249950.0,98969.45,84000.0
BH17,2005 - 2014,82500.0,425000.0,196203.0,189225.0
BH17,2015 +,2450.0,1100000.0,275568.73,258750.0
BH18,1995 - 2004,19500.0,675600.0,169750.1,131500.0
BH18,2005 - 2014,87500.0,625000.0,282192.18,275000.0
BH18,2015 +,138000.0,1205000.0,434892.12,406000.0
BH19,1995 - 2004,21000.0,355000.0,122739.86,98250.0
BH19,2005 - 2014,99000.0,640000.0,272803.01,240750.0
BH19,2015 +,18750.0,1200000.0,378092.14,312500.0
BH2,1995 - 2004,12500.0,750000.0,123958.6,94000.0
BH2,2005 - 2014,56000.0,1800000.0,189302.7,166500.0
BH2,2015 +,65000.0,5197808.0,274395.47,190000.0
BH20,1995 - 2004,30100.0,565000.0,139051.5,103975.0
BH20,2005 - 2014,92500.0,774000.0,254956.21,230000.0
BH20,2015 +,100000.0,1875000.0,411448.9,353500.0
BH21,1995 - 2004,31000.0,500000.0,140861.82,116875.0
BH21,2005 - 2014,85000.0,875000.0,265223.0,239250.0
BH21,2015 +,110000.0,2000000.0,439595.9,370000.0
BH22,1995 - 2004,30750.0,905000.0,175401.58,155475.0
BH22,2005 - 2014,71000.0,675000.0,275463.5,249475.0
BH22,2015 +,115000.0,952000.0,418298.95,406500.0
BH23,1995 - 2004,24199.0,455000.0,129409.99,117750.0
BH23,2005 - 2014,72500.0,700000.0,278367.5,250000.0
BH23,2015 +,130000.0,1450000.0,420150.5,380000.0
BH24,1995 - 2004,39500.0,785000.0,193525.0,148500.0
BH24,2005 - 2014,70000.0,1450000.0,372182.5,318750.0
BH24,2015 +,73500.0,2815000.0,523088.95,395000.0
BH25,1995 - 2004,25000.0,585000.0,134623.3,116000.0
BH25,2005 - 2014,69000.0,875000.0,283649.0,250000.0
BH25,2015 +,59000.0,857500.0,350478.96,311000.0
BH3,1995 - 2004,18000.0,565000.0,181153.3,149500.0
BH3,2005 - 2014,55000.0,900000.0,319357.94,250000.0
BH3,2015 +,54000.0,1750000.0,546514.55,454500.0
BH31,1995 - 2004,42000.0,472000.0,139794.9,136475.0
BH31,2005 - 2014,100000.0,548750.0,246150.53,240000.0
BH31,2015 +,1000.0,22000000.0,586267.49,365000.0
BH4,1995 - 2004,30000.0,1000000.0,153794.0,125000.0
BH4,2005 - 2014,65000.0,1850000.0,262464.44,196500.0
BH4,2015 +,78500.0,1505000.0,311416.69,250000.0
BH5,1995 - 2004,27950.0,595000.0,114377.93,89750.0
BH5,2005 - 2014,59950.0,627000.0,208487.84,180750.0
BH5,2015 +,32000.0,1100000.0,251059.89,195000.0
BH6,1995 - 2004,16250.0,403965.0,118031.4,100000.0
BH6,2005 - 2014,84000.0,575000.0,234959.66,208250.0
BH6,2015 +,110000.0,1500000.0,407358.73,360000.0
BH7,1995 - 2004,18000.0,375000.0,119874.45,100250.0
BH7,2005 - 2014,83500.0,565000.0,256583.0,249950.0
BH7,2015 +,150.0,865000.0,347989.22,315000.0
BH8,1995 - 2004,17500.0,340000.0,121997.49,107500.0
BH8,2005 - 2014,55000.0,619000.0,203562.83,175000.0
BH8,2015 +,19500.0,5040000.0,326730.8,239975.0
BH9,1995 - 2004,24000.0,250000.0,103987.2,83475.0
BH9,2005 - 2014,81000.0,400000.0,207364.31,202750.0
BH9,2015 +,33000.0,600000.0,285043.26,287250.0
BL0,1995 - 2004,15000.0,330000.0,90990.91,80000.0
BL0,2005 - 2014,54975.0,640000.0,164016.5,136250.0
BL0,2015 +,1050.0,535000.0,212891.78,187475.0
BL1,1995 - 2004,13000.0,430000.0,80875.55,50000.0
BL1,2005 - 2014,24000.0,650000.0,135411.94,110875.0
BL1,2015 +,1170.0,1520000.0,175339.29,131000.0
BL12,1995 - 2004,,,,
BL12,2005 - 2014,,,,
BL12,2015 +,150000.0,150000.0,150000.0,150000.0
BL2,1995 - 2004,10000.0,310000.0,63995.43,49750.0
BL2,2005 - 2014,32500.0,424999.0,120321.15,112475.0
BL2,2015 +,237.0,1500000.0,161242.94,130895.0
BL3,1995 - 2004,8000.0,265000.0,50452.02,42450.0
BL3,2005 - 2014,25000.0,256500.0,104783.59,94500.0
BL3,2015 +,20000.0,4041708.0,181355.58,114475.0
BL4,1995 - 2004,6000.0,134000.0,43315.28,39500.0
BL4,2005 - 2014,25000.0,320000.0,90309.48,88000.0
BL4,2015 +,45000.0,2288000.0,167388.79,119000.0
BL5,1995 - 2004,13500.0,275000.0,80334.27,69000.0
BL5,2005 - 2014,36000.0,310000.0,140041.18,131500.0
BL5,2015 +,51000.0,2400000.0,205114.65,166225.0
BL6,1995 - 2004,15000.0,599950.0,88978.49,67500.0
BL6,2005 - 2014,46000.0,887500.0,183688.31,153218.0
BL6,2015 +,707.0,625000.0,181586.33,150000.0
BL7,1995 - 2004,15000.0,345000.0,101819.56,85475.0
BL7,2005 - 2014,31854.0,1250000.0,233842.01,194975.0
BL7,2015 +,69125.0,1040000.0,258697.27,203750.0
BL8,1995 - 2004,17400.0,327500.0,91617.55,78782.5
BL8,2005 - 2014,43000.0,650000.0,162010.33,140500.0
BL8,2015 +,1595.0,700000.0,198207.01,178250.0
BL9,1995 - 2004,8000.0,240000.0,65409.11,51975.0
BL9,2005 - 2014,45000.0,690500.0,130661.4,115000.0
BL9,2015 +,1000.0,640000.0,176801.44,146000.0
BN1,1995 - 2004,17000.0,615000.0,134474.25,113475.0
BN1,2005 - 2014,30000.0,1335000.0,266931.88,240000.0
BN1,2015 +,24000.0,1350000.0,414743.69,370000.0
BN10,1995 - 2004,24500.0,360000.0,106503.0,86550.0
BN10,2005 - 2014,61750.0,510000.0,206163.14,207750.0
BN10,2015 +,27500.0,760000.0,303796.96,302500.0
BN11,1995 - 2004,17000.0,2000000.0,116268.58,73500.0
BN11,2005 - 2014,70000.0,650000.0,204534.17,170500.0
BN11,2015 +,15000.0,1600000.0,303558.74,243500.0
BN12,1995 - 2004,26000.0,425000.0,142105.46,112975.0
BN12,2005 - 2014,50000.0,625000.0,241589.7,218625.0
BN12,2015 +,15000.0,1000000.0,360682.5,325000.0
BN13,1995 - 2004,19101.0,592500.0,118182.31,99975.0
BN13,2005 - 2014,55000.0,615000.0,218113.8,209500.0
BN13,2015 +,15500.0,740000.0,310084.75,309225.0
BN14,1995 - 2004,25000.0,560000.0,125105.7,105975.0
BN14,2005 - 2014,64000.0,525000.0,222401.5,209000.0
BN14,2015 +,5000.0,1325000.0,320026.43,305750.0
BN15,1995 - 2004,18000.0,235000.0,89479.55,76775.0
BN15,2005 - 2014,79000.0,480000.0,194204.85,184500.0
BN15,2015 +,45455.0,560000.0,288687.05,280000.0
BN16,1995 - 2004,13000.0,430000.0,145620.87,126500.0
BN16,2005 - 2014,79995.0,581000.0,243654.45,230000.0
BN16,2015 +,9500.0,1125000.0,360364.02,308000.0
BN17,1995 - 2004,19995.0,240000.0,89240.44,73500.0
BN17,2005 - 2014,59000.0,1400000.0,193021.79,170500.0
BN17,2015 +,65000.0,900000.0,274106.54,272750.0
BN18,1995 - 2004,35000.0,905000.0,161432.0,134525.0
BN18,2005 - 2014,125000.0,875000.0,334544.63,250000.0
BN18,2015 +,65000.0,4125000.0,503862.45,349250.0
BN2,1995 - 2004,23000.0,425000.0,117907.85,103500.0
BN2,2005 - 2014,41655.0,920000.0,251172.38,229250.0
BN2,2015 +,68990.0,1858500.0,401368.6,353750.0
BN20,1995 - 2004,23750.0,625000.0,146780.5,132750.0
BN20,2005 - 2014,80000.0,750000.0,237115.1,217500.0
BN20,2015 +,74950.0,1150000.0,360594.74,316875.0
BN21,1995 - 2004,11500.0,250000.0,91693.5,77250.0
BN21,2005 - 2014,55000.0,938240.0,191033.85,165997.5
BN21,2015 +,30000.0,727400.0,264237.5,232675.0
BN22,1995 - 2004,25000.0,282000.0,90709.5,79975.0
BN22,2005 - 2014,90000.0,950000.0,183425.2,158500.0
BN22,2015 +,70000.0,870000.0,263188.8,249975.0
BN23,1995 - 2004,11400.0,335000.0,117072.62,112800.0
BN23,2005 - 2014,74000.0,710000.0,206387.5,192475.0
BN23,2015 +,95000.0,760000.0,248864.57,232500.0
BN24,1995 - 2004,33000.0,427500.0,119435.82,107500.0
BN24,2005 - 2014,75000.0,440000.0,216672.57,218725.0
BN24,2015 +,100000.0,1600000.0,338964.72,319950.0
BN25,1995 - 2004,18500.0,285000.0,109445.8,88250.0
BN25,2005 - 2014,58000.0,500000.0,228391.39,212475.0
BN25,2015 +,95000.0,875000.0,325875.95,292000.0
BN26,1995 - 2004,22000.0,540000.0,117438.89,91500.0
BN26,2005 - 2014,96000.0,1150000.0,230166.3,183950.0
BN26,2015 +,105000.0,2025000.0,324249.25,276250.0
BN27,1995 - 2004,3000.0,555000.0,105692.0,83500.0
BN27,2005 - 2014,70000.0,790000.0,224101.9,198750.0
BN27,2015 +,10000.0,1950440.0,322467.13,266750.0
BN3,1995 - 2004,7000.0,570000.0,118416.0,89225.0
BN3,2005 - 2014,109950.0,1070000.0,268006.46,231750.0
BN3,2015 +,2000.0,3500000.0,460086.15,341750.0
BN4,1995 - 2004,109000.0,109000.0,109000.0,109000.0
BN4,2005 - 2014,,,,
BN4,2015 +,,,,
BN41,1995 - 2004,20000.0,237000.0,91611.35,83475.0
BN41,2005 - 2014,76000.0,360000.0,200298.75,190000.0
BN41,2015 +,132699.0,670200.0,338468.13,310000.0
BN42,1995 - 2004,23200.0,390000.0,119224.77,99000.0
BN42,2005 - 2014,80000.0,650000.0,236257.5,224500.0
BN42,2015 +,157500.0,935000.0,355202.16,330000.0
BN43,1995 - 2004,25000.0,340000.0,116756.55,104475.0
BN43,2005 - 2014,70875.0,875000.0,243857.75,213600.0
BN43,2015 +,150000.0,975000.0,393077.17,361250.0
BN44,1995 - 2004,28000.0,650000.0,154992.4,125000.0
BN44,2005 - 2014,72500.0,980000.0,287865.45,230000.0
BN44,2015 +,5400.0,2600000.0,419235.66,377500.0
BN45,1995 - 2004,25500.0,902500.0,212119.07216494845,168000.0
BN45,2005 - 2014,104931.0,3350000.0,459025.07692307694,390000.0
BN45,2015 +,80000.0,5250000.0,804398.1473684211,550000.0
BN5,1995 - 2004,25000.0,830000.0,193103.7,143500.0
BN5,2005 - 2014,99000.0,1675000.0,404575.44,321000.0
BN5,2015 +,75000.0,2900000.0,562938.75,458125.0
BN6,1995 - 2004,23700.0,811500.0,178647.11,138750.0
BN6,2005 - 2014,50000.0,2450000.0,351319.11,275000.0
BN6,2015 +,162000.0,1915000.0,567380.14,435000.0
BN7,1995 - 2004,24500.0,415000.0,144207.0,132000.0
BN7,2005 - 2014,93035.0,1500000.0,376306.08,314408.5
BN7,2015 +,35000.0,1525000.0,530353.97,430000.0
BN8,1995 - 2004,41000.0,675000.0,182499.17,146250.0
BN8,2005 - 2014,149500.0,5000000.0,385144.85,295000.0
BN8,2015 +,3500.0,1950000.0,483450.0,412500.0
BN9,1995 - 2004,14750.0,247000.0,93727.0,83875.0
BN9,2005 - 2014,66000.0,3929148.0,219662.98,169975.0
BN9,2015 +,135000.0,1235000.0,285478.5,245500.0
BN99,1995 - 2004,,,,
BN99,2005 - 2014,,,,
BN99,2015 +,10930000.0,10930000.0,10930000.0,10930000.0
BR1,1995 - 2004,45200.0,1150000.0,170110.2,130000.0
BR1,2005 - 2014,77500.0,5030556.0,355659.58,231250.0
BR1,2015 +,97000.0,2211000.0,496635.2,385000.0
BR2,1995 - 2004,25000.0,1100000.0,174354.9,141500.0
BR2,2005 - 2014,123000.0,3075000.0,344339.2,273500.0
BR2,2015 +,157000.0,1057000.0,484783.68,432500.0
BR3,1995 - 2004,7500.0,594100.0,150504.45,131000.0
BR3,2005 - 2014,107000.0,895000.0,297724.79,266500.0
BR3,2015 +,44069.0,1288000.0,507547.96,412750.0
BR4,1995 - 2004,17500.0,340000.0,170770.34,153000.0
BR4,2005 - 2014,55000.0,710000.0,347574.53,351500.0
BR4,2015 +,72000.0,1000000.0,576124.96,572875.0
BR5,1995 - 2004,30500.0,420000.0,140786.78,134875.0
BR5,2005 - 2014,64000.0,762500.0,244465.45,209000.0
BR5,2015 +,136000.0,1400000.0,432957.8,373750.0
BR6,1995 - 2004,43500.0,1650000.0,190836.45,147500.0
BR6,2005 - 2014,100000.0,2325000.0,342837.45,280000.0
BR6,2015 +,19997.0,3200000.0,550737.37,447500.0
BR7,1995 - 2004,45000.0,2940000.0,233140.04,176475.0
BR7,2005 - 2014,142500.0,2500000.0,437635.44,313750.0
BR7,2015 +,89800.0,2650000.0,653405.5,517500.0
BR8,1995 - 2004,27000.0,420000.0,121597.4,97000.0
BR8,2005 - 2014,66000.0,470000.0,206193.35,185000.0
BR8,2015 +,98970.0,899999.0,320037.09,320000.0
BS1,1995 - 2004,17750.0,475000.0,153173.8,145000.0
BS1,2005 - 2014,91485.0,520000.0,203003.63,188740.0
BS1,2015 +,88000.0,9000000.0,652928.35,300000.0
BS10,1995 - 2004,11250.0,440000.0,101532.95,76875.0
BS10,2005 - 2014,50000.0,513000.0,166567.6,160000.0
BS10,2015 +,30000.0,6212000.0,342808.41,237500.0
BS11,1995 - 2004,14000.0,199950.0,70929.79,63397.0
BS11,2005 - 2014,45000.0,585000.0,140633.38,130000.0
BS11,2015 +,37500.0,3000000.0,245180.6,209000.0
BS12,1995 - 2004,29091.0,29091.0,29091.0,29091.0
BS12,2005 - 2014,209995.0,209995.0,209995.0,209995.0
BS12,2015 +,375000.0,375000.0,375000.0,375000.0
BS13,1995 - 2004,6000.0,230000.0,78579.5,66000.0
BS13,2005 - 2014,50000.0,336000.0,143030.1,138247.5
BS13,2015 +,52000.0,490000.0,234499.15,231850.0
BS14,1995 - 2004,10654.0,178500.0,80978.38,77750.0
BS14,2005 - 2014,65000.0,625000.0,178863.52,159725.0
BS14,2015 +,62500.0,1500000.0,301030.51,271250.0
BS15,1995 - 2004,12000.0,220000.0,85737.75,75500.0
BS15,2005 - 2014,86000.0,582500.0,174820.19,158750.0
BS15,2015 +,112000.0,715000.0,246404.38,238000.0
BS16,1995 - 2004,29700.0,315000.0,108677.3,97725.0
BS16,2005 - 2014,66000.0,1100000.0,201497.45,175000.0
BS16,2015 +,100000.0,1016400.0,294563.28,270000.0
BS17,1995 - 2004,24000.0,550000.0,269000.0,233000.0
BS17,2005 - 2014,,,,
BS17,2015 +,1250.0,35000.0,23750.0,35000.0
BS18,1995 - 2004,85000.0,85000.0,85000.0,85000.0
BS18,2005 - 2014,589000.0,589000.0,589000.0,589000.0
BS18,2015 +,,,,
BS19,1995 - 2004,68000.0,240000.0,135000.0,97000.0
BS19,2005 - 2014,360000.0,650000.0,505000.0,505000.0
BS19,2015 +,,,,
BS2,1995 - 2004,16000.0,320000.0,86703.03,75250.0
BS2,2005 - 2014,58400.0,525000.0,180012.52,169000.0
BS2,2015 +,39810.0,10100000.0,416356.61,242500.0
BS20,1995 - 2004,25000.0,485000.0,137357.35,126475.0
BS20,2005 - 2014,67500.0,560000.0,214314.82,200000.0
BS20,2015 +,92916.0,1750000.0,371550.25,325000.0
BS21,1995 - 2004,32000.0,390000.0,106286.2,94500.0
BS21,2005 - 2014,67500.0,800000.0,223344.95,183750.0
BS21,2015 +,70000.0,4834866.0,387915.41,293000.0
BS22,1995 - 2004,32000.0,515000.0,89479.71,74475.0
BS22,2005 - 2014,71000.0,350000.0,167490.45,155500.0
BS22,2015 +,107000.0,645000.0,227333.49,210000.0
BS23,1995 - 2004,22000.0,345000.0,91521.46,74500.0
BS23,2005 - 2014,65000.0,440000.0,163911.9,147000.0
BS23,2015 +,51500.0,575000.0,196590.5,166500.0
BS24,1995 - 2004,24000.0,268500.0,113848.65,99950.0
BS24,2005 - 2014,96000.0,400000.0,183528.68,170182.5
BS24,2015 +,91742.0,750000.0,268460.08,246475.0
BS25,1995 - 2004,46000.0,725000.0,167586.65,141500.0
BS25,2005 - 2014,74000.0,680000.0,285272.95,285000.0
BS25,2015 +,74000.0,1675000.0,428867.75,382500.0
BS26,1995 - 2004,23250.0,500000.0,133460.57,114467.5
BS26,2005 - 2014,116000.0,680000.0,285295.0,255000.0
BS26,2015 +,59450.0,1225000.0,409071.45,352920.0
BS27,1995 - 2004,23000.0,535000.0,122085.8,101250.0
BS27,2005 - 2014,79000.0,445000.0,241255.45,236500.0
BS27,2015 +,73000.0,850000.0,321110.5,302500.0
BS28,1995 - 2004,40000.0,775000.0,205034.0,175000.0
BS28,2005 - 2014,60000.0,850000.0,369282.48,347475.0
BS28,2015 +,10000.0,1594000.0,525905.92,490000.0
BS29,1995 - 2004,14300.0,700000.0,131117.74,107500.0
BS29,2005 - 2014,84000.0,695000.0,224674.0,195000.0
BS29,2015 +,10000.0,1120000.0,304301.84,297500.0
BS3,1995 - 2004,22000.0,181050.0,85727.71,81000.0
BS3,2005 - 2014,46500.0,351000.0,179428.27,168000.0
BS3,2015 +,93000.0,51850000.0,900773.67,287500.0
BS30,1995 - 2004,24000.0,750000.0,100306.2,87250.0
BS30,2005 - 2014,70000.0,675000.0,207867.2,183500.0
BS30,2015 +,73000.0,860000.0,302095.35,275000.0
BS31,1995 - 2004,37950.0,365000.0,129595.78,123500.0
BS31,2005 - 2014,85000.0,640000.0,223908.41,190750.0
BS31,2015 +,2000.0,3450000.0,397874.37,337497.5
BS32,1995 - 2004,23500.0,357000.0,97441.03,85750.0
BS32,2005 - 2014,75000.0,985000.0,210490.8,180500.0
BS32,2015 +,90000.0,9100000.0,401705.95,272250.0
BS34,1995 - 2004,20000.0,230000.0,89347.65,83000.0
BS34,2005 - 2014,77500.0,437995.0,166245.03,159475.0
BS34,2015 +,58333.0,5820000.0,334923.2,248500.0
BS35,1995 - 2004,21500.0,590000.0,113951.29,85500.0
BS35,2005 - 2014,94950.0,599950.0,240698.0,212500.0
BS35,2015 +,2880.0,1350000.0,352698.7,334000.0
BS36,1995 - 2004,33000.0,410000.0,134936.06,115190.0
BS36,2005 - 2014,97000.0,900000.0,289258.75,250000.0
BS36,2015 +,107000.0,3353595.0,422781.02,365997.0
BS37,1995 - 2004,25576.0,574999.0,98391.05,78750.0
BS37,2005 - 2014,70000.0,500000.0,187766.42,166250.0
BS37,2015 +,95000.0,1580000.0,331867.03,266500.0
BS39,1995 - 2004,13000.0,460000.0,133487.36,124497.5
BS39,2005 - 2014,95000.0,545000.0,233262.4,207250.0
BS39,2015 +,10000.0,930000.0,318990.1,286000.0
BS4,1995 - 2004,17000.0,267000.0,78650.6,66625.0
BS4,2005 - 2014,42000.0,320000.0,153714.65,146500.0
BS4,2015 +,355.0,1750000.0,296740.85,273500.0
BS40,1995 - 2004,30800.0,685000.0,188946.5,157475.0
BS40,2005 - 2014,80000.0,995000.0,349474.79,291250.0
BS40,2015 +,40000.0,1700000.0,482263.97,425500.0
BS41,1995 - 2004,30000.0,499200.0,173581.1,148000.0
BS41,2005 - 2014,67500.0,1215000.0,337023.95,295000.0
BS41,2015 +,100000.0,1385000.0,495918.2,425000.0
BS48,1995 - 2004,35000.0,350000.0,140171.0,125000.0
BS48,2005 - 2014,70000.0,1250000.0,268428.0,228000.0
BS48,2015 +,89000.0,1495000.0,372352.04,301250.0
BS49,1995 - 2004,27000.0,515000.0,121081.5,96975.0
BS49,2005 - 2014,92000.0,580000.0,233860.45,223500.0
BS49,2015 +,10000.0,11680000.0,447514.86,320000.0
BS5,1995 - 2004,12000.0,249950.0,66718.2,54000.0
BS5,2005 - 2014,40500.0,225000.0,134671.0,134997.5
BS5,2015 +,44000.0,445000.0,258618.2,266000.0
BS6,1995 - 2004,1000.0,445000.0,139187.35,128500.0
BS6,2005 - 2014,64797.0,855000.0,300328.35,249225.0
BS6,2015 +,26000.0,2100000.0,449364.1,350000.0
BS7,1995 - 2004,30000.0,425000.0,114707.0,94750.0
BS7,2005 - 2014,56000.0,490000.0,204902.94,190500.0
BS7,2015 +,124000.0,875000.0,354019.54,310000.0
BS8,1995 - 2004,1000.0,869000.0,167804.5,120500.0
BS8,2005 - 2014,89000.0,1925000.0,322093.75,249925.0
BS8,2015 +,1000.0,2500000.0,473438.42,384000.0
BS9,1995 - 2004,27775.0,616000.0,172019.5,137725.0
BS9,2005 - 2014,40000.0,975000.0,357568.7,310250.0
BS9,2015 +,1750.0,2150000.0,520288.86,437500.0
CA1,1995 - 2004,10000.0,168500.0,56939.06,45500.0
CA1,2005 - 2014,34000.0,310000.0,122858.39,110500.0
CA1,2015 +,42500.0,1053584.0,141586.33,122250.0
CA10,1995 - 2004,11000.0,385000.0,108894.67,85500.0
CA10,2005 - 2014,35000.0,475000.0,209183.44,200000.0
CA10,2015 +,696.0,1250200.0,279069.9,237500.0
CA11,1995 - 2004,23000.0,500000.0,94049.75,77250.0
CA11,2005 - 2014,22500.0,600000.0,174266.64,151975.0
CA11,2015 +,300.0,1399440.0,267018.38,201000.0
CA12,1995 - 2004,12500.0,365000.0,132222.99,111500.0
CA12,2005 - 2014,88000.0,725000.0,280978.49,249950.0
CA12,2015 +,7500.0,2600000.0,348145.94,290000.0
CA13,1995 - 2004,19000.0,319000.0,91168.81,63850.0
CA13,2005 - 2014,58000.0,735000.0,215500.24,195500.0
CA13,2015 +,10000.0,1200000.0,267220.01,251250.0
CA14,1995 - 2004,5000.0,185000.0,56522.96,46750.0
CA14,2005 - 2014,22000.0,500000.0,116749.44,97750.0
CA14,2015 +,500.0,14177804.0,296219.99,134475.0
CA15,1995 - 2004,6500.0,178000.0,51106.85,44000.0
CA15,2005 - 2014,10200.0,250000.0,111489.85,95500.0
CA15,2015 +,33000.0,415000.0,134994.88,130000.0
CA16,1995 - 2004,16000.0,870000.0,112644.15,91250.0
CA16,2005 - 2014,40000.0,786500.0,206589.3,181500.0
CA16,2015 +,1000.0,1510000.0,241221.69,193000.0
CA17,1995 - 2004,12765.0,425000.0,94592.65,70000.0
CA17,2005 - 2014,40000.0,498610.0,201038.45,175000.0
CA17,2015 +,900.0,735000.0,245583.45,210000.0
CA18,1995 - 2004,20000.0,389200.0,84591.25,68000.0
CA18,2005 - 2014,86000.0,1900000.0,308222.4137931034,230000.0
CA18,2015 +,60000.0,825000.0,223201.58974358975,175000.0
CA19,1995 - 2004,5000.0,335000.0,104168.1,91000.0
CA19,2005 - 2014,23000.0,750000.0,237961.82,215750.0
CA19,2015 +,36000.0,1974818.0,329308.7,283750.0
CA2,1995 - 2004,8800.0,117500.0,49036.15,43875.0
CA2,2005 - 2014,25000.0,275000.0,117598.97,117500.0
CA2,2015 +,45000.0,2100000.0,146076.0,109197.0
CA20,1995 - 2004,5250.0,430000.0,69582.1,53500.0
CA20,2005 - 2014,31000.0,590000.0,159771.81,137250.0
CA20,2015 +,600.0,1200000.0,199181.5,175000.0
CA21,1995 - 2004,11000.0,250000.0,84757.09,69000.0
CA21,2005 - 2014,58000.0,299950.0,176841.73,171000.0
CA21,2015 +,73000.0,425000.0,224630.0,213000.0
CA22,1995 - 2004,8000.0,350000.0,61021.9,45000.0
CA22,2005 - 2014,30000.0,325000.0,117607.45,93500.0
CA22,2015 +,4830.0,430000.0,125561.06,110000.0
CA23,1995 - 2004,5000.0,270000.0,53202.82,33000.0
CA23,2005 - 2014,25000.0,392000.0,123459.2,85000.0
CA23,2015 +,500.0,890000.0,138307.74,91475.0
CA24,1995 - 2004,7250.0,190000.0,39094.5,31500.0
CA24,2005 - 2014,20000.0,288000.0,108168.2,82250.0
CA24,2015 +,10000.0,362500.0,106190.16,82750.0
CA25,1995 - 2004,8000.0,169000.0,47920.45,38500.0
CA25,2005 - 2014,25000.0,465000.0,96904.95,80500.0
CA25,2015 +,6500.0,480000.0,132161.5,104750.0
CA26,1995 - 2004,5700.0,250000.0,57309.7,40500.0
CA26,2005 - 2014,30000.0,300000.0,101259.04,81797.5
CA26,2015 +,25000.0,544367.0,155444.62,112000.0
CA27,1995 - 2004,15000.0,331000.0,95375.62,72250.0
CA27,2005 - 2014,39500.0,499000.0,202616.6,200000.0
CA27,2015 +,39000.0,486250.0,217676.2,186750.0
CA28,1995 - 2004,6250.0,178500.0,58550.4,50000.0
CA28,2005 - 2014,40000.0,410000.0,120318.5,105000.0
CA28,2015 +,40000.0,335000.0,158091.5,146500.0
CA3,1995 - 2004,12000.0,220000.0,79797.8,69000.0
CA3,2005 - 2014,50000.0,360000.0,154942.49,150500.0
CA3,2015 +,70000.0,750000.0,199691.22,188750.0
CA4,1995 - 2004,18000.0,360000.0,106823.33,84750.0
CA4,2005 - 2014,50000.0,485000.0,206683.7,192500.0
CA4,2015 +,12000.0,5969064.0,326562.67,259250.0
CA5,1995 - 2004,23000.0,364000.0,117324.79,100000.0
CA5,2005 - 2014,69000.0,1250000.0,228445.5,201500.0
CA5,2015 +,2500.0,1480000.0,271733.02,237500.0
CA6,1995 - 2004,17750.0,290000.0,101633.5,86500.0
CA6,2005 - 2014,35000.0,600000.0,179999.54,176000.0
CA6,2015 +,10000.0,2500000.0,231353.24,170500.0
CA7,1995 - 2004,5000.0,300000.0,74878.34,62000.0
CA7,2005 - 2014,37000.0,410000.0,160352.9,146000.0
CA7,2015 +,25500.0,925000.0,181150.95,160000.0
CA8,1995 - 2004,10000.0,510000.0,90917.89,75750.0
CA8,2005 - 2014,54000.0,550000.0,193063.13,170000.0
CA8,2015 +,53000.0,2339997.0,253389.47,200000.0
CA9,1995 - 2004,10000.0,330000.0,68930.75,59750.0
CA9,2005 - 2014,22500.0,440000.0,154369.1,131000.0
CA9,2015 +,11050.0,982500.0,236844.65,183750.0
CB1,1995 - 2004,28000.0,540000.0,133465.42,108750.0
CB1,2005 - 2014,93000.0,1300000.0,301712.64,262500.0
CB1,2015 +,110000.0,21750000.0,776950.99,465000.0
CB10,1995 - 2004,30000.0,600000.0,150732.7,120000.0
CB10,2005 - 2014,78000.0,1200000.0,335606.9,275000.0
CB10,2015 +,10500.0,8450000.0,560812.35,438000.0
CB11,1995 - 2004,30000.0,595000.0,139424.8,111000.0
CB11,2005 - 2014,90000.0,985000.0,351742.92,293750.0
CB11,2015 +,140000.0,1280000.0,449714.52,383750.0
CB2,1995 - 2004,21000.0,983333.0,209731.43,152112.0
CB2,2005 - 2014,98500.0,1903000.0,387018.97,320827.5
CB2,2015 +,108000.0,5150000.0,693348.82,506290.5
CB20,1995 - 2004,,,,
CB20,2005 - 2014,,,,
CB20,2015 +,2200000.0,9000000.0,6361000.0,7883000.0
CB21,1995 - 2004,31000.0,570000.0,158999.19,139975.0
